ISOAlpha2;CommodityName;UnitFactor;Concentration;ConcComment;UsedFactor;UsedComment
LK;"Fuller's earth";0;NULL;NULL;0.001;0
LK;Kaolin;0.001;1;NULL;0.001;0
LK;"Special clay";0.001;1;NULL;0.001;0
LK;"Sillica sand (quartzsand)";1;1;NULL;1;"Sand, sillica and quartz"
LK;Limestone;1;1;NULL;1;"Limestone flux and calcareous stone"
LK;"Crushed stone";1;1;NULL;1;0
LK;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
LK;"Graphite, natural";0.001;1;NULL;0.001;0
LK;"Iron ore for pigments";0;NULL;NULL;0.001;0
LK;Magnesite;0;NULL;NULL;0.001;0
LK;Mica;0.001;1;NULL;0.001;0
LK;"Ochre and pigment earths";0;NULL;NULL;0.001;0
LK;"Pegmatite sand";0;NULL;NULL;0.001;0
LK;"Phosphate rock (natural phosphates)";0.001;1;NULL;0.001;P2O5
LK;"Strontium minerals";0;NULL;NULL;0.001;0
LK;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
JO;"Construction Minerals nec";0.001;1;NULL;0.001;0
LR;"Iron ores";0.001;0.5618;NULL;0.001;"Regional average"
LR;Cadmium;0;NULL;NULL;0.001;0
LR;Cobalt;0;NULL;NULL;0.001;0
LR;Germanium;0;NULL;NULL;0.001;0
LR;Gold;1e-06;4e-06;NULL;0.25;"Global average"
LR;Strontium;0;NULL;NULL;0.001;0
LR;"Diamonds, gems";2e-07;1.27509e-07;NULL;1.56851673215224;"Regional average (unweighted)"
LR;"Diamonds, industrial";2e-10;1.27509e-07;NULL;2e-10;"Regional average (unweighted)"
LR;"Strontium minerals";0;NULL;NULL;0.001;0
JM;"Construction Minerals nec";0.001;1;NULL;0.001;0
LS;Cadmium;0;NULL;NULL;0.001;0
LS;Cobalt;0;NULL;NULL;0.001;0
LS;Germanium;0;NULL;NULL;0.001;0
LS;Strontium;0;NULL;NULL;0.001;0
LS;"Diamonds, gems";2e-07;4e-09;NULL;50;"National average (unweighted)"
LS;"Diamonds, industrial";0;4e-09;NULL;2e-07;"National average (unweighted)"
LS;"Strontium minerals";0;NULL;NULL;0.001;0
IT;"Construction Minerals nec";0.001;1;NULL;0.001;0
LT;Diatomite;0;NULL;NULL;0.001;0
LT;Feldspar;0;NULL;NULL;0.001;0
LT;Cadmium;0;NULL;NULL;0.001;0
LT;Cobalt;0;NULL;NULL;0.001;0
LT;Germanium;0;NULL;NULL;0.001;0
LT;Strontium;0;NULL;NULL;0.001;0
LT;"Ball clay";0;NULL;NULL;0.001;0
LT;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
LT;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
LT;"Fuller's earth";0;NULL;NULL;0.001;0
LT;Kaolin;0;NULL;NULL;0.001;0
LT;"Potter clay";0;NULL;NULL;0.001;0
LT;"Special clay";0;NULL;NULL;0.001;0
LT;"Slate clay";0;NULL;NULL;0.001;0
LT;"Industrial sand";0;NULL;NULL;0.001;0
LT;"Sillica sand (quartzsand)";1;NULL;NULL;1;0
LT;"Siliceous earth";0;NULL;NULL;0.001;0
LT;Calcite;0;NULL;NULL;0.001;0
LT;Chalk;0;NULL;NULL;0.001;0
LT;"Chert and flint";0;NULL;NULL;0.001;0
LT;Dolomite;0;NULL;NULL;0.001;0
LT;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
LT;Limestone;0.001;1;NULL;0.001;0
LT;Sandstone;0;NULL;NULL;0.001;0
LT;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
LT;"Crushed stone";0.001;NULL;NULL;0.001;0
LT;"Peat for agricultural use";0.001;1;NULL;0.001;0
LT;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
LT;Amber;0;NULL;NULL;0.001;0
LT;Barite;0;NULL;NULL;0.001;0
LT;"Borate minerals";0;NULL;NULL;0.001;0
LT;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
LT;"Graphite, natural";0;NULL;NULL;0.001;0
LT;"Iron ore for pigments";0.001;NULL;NULL;0.001;0
LT;Magnesite;0;NULL;NULL;0.001;0
LT;Mica;0;NULL;NULL;0.001;0
LT;"Ochre and pigment earths";0;NULL;NULL;0.001;0
LT;"Pegmatite sand";0;NULL;NULL;0.001;0
LT;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
LT;Potash;0;NULL;NULL;0.001;K2O
LT;"Qartz and quartzite";0;NULL;NULL;0.001;0
LT;"Strontium minerals";0;NULL;NULL;0.001;0
LT;Sulphur;0.001;1;NULL;0.001;"elem. And ind. Sulfur"
LT;"Sulphur from pyrites";0;NULL;NULL;0.001;0
LT;"Sulphur as a by-product of natural gas etc.";0.001;1;NULL;0.001;0
LT;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
LT;"Talcous slate";0;NULL;NULL;0.001;0
LT;Asbestos;0;NULL;NULL;0.001;fibre
LT;Gluesand;0;NULL;NULL;0.001;0
LT;"Gypsum and anhydrite";0;NULL;NULL;0.001;0
LT;Perlite;0;NULL;NULL;0.001;0
LT;"Marble, travertines etc.";0;NULL;NULL;0.001;0
LT;"Turfaceous rock";0;NULL;NULL;0.001;0
LT;Asphalt;0;NULL;NULL;0.001;0
LT;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
LT;Loam;0;NULL;NULL;0.001;0
LT;Lavasand;0;NULL;NULL;0.001;0
LT;"Sand and gravel";0.001;1;NULL;0.001;0
IS;"Construction Minerals nec";0.001;1;NULL;0.001;0
LV;Diatomite;0;NULL;NULL;0.001;0
LV;Feldspar;0;NULL;NULL;0.001;0
LV;Cadmium;0;NULL;NULL;0.001;0
LV;Cobalt;0;NULL;NULL;0.001;0
LV;Germanium;0;NULL;NULL;0.001;0
LV;Strontium;0;NULL;NULL;0.001;0
LV;"Ball clay";0;NULL;NULL;0.001;0
LV;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
LV;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
LV;"Fuller's earth";0;NULL;NULL;0.001;0
LV;Kaolin;0;NULL;NULL;0.001;0
LV;"Potter clay";0;NULL;NULL;0.001;0
LV;"Special clay";0;NULL;NULL;0.001;0
LV;"Slate clay";0;NULL;NULL;0.001;0
LV;"Industrial sand";0;NULL;NULL;0.001;0
LV;"Sillica sand (quartzsand)";1;1;NULL;1;0
LV;"Siliceous earth";0;NULL;NULL;0.001;0
LV;Calcite;0;NULL;NULL;0.001;0
LV;Chalk;0;NULL;NULL;0.001;0
LV;"Chert and flint";0;NULL;NULL;0.001;0
LV;Dolomite;0;NULL;NULL;0.001;0
LV;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0.00122;1;NULL;0.00265;0
LV;Limestone;0.001;1;NULL;0.001;0
LV;Sandstone;0;NULL;NULL;0.001;0
LV;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
LV;"Crushed stone";0.001;NULL;NULL;0.001;0
LV;"Peat for agricultural use";0.001;1;NULL;0.001;0
LV;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
LV;Amber;0;NULL;NULL;0.001;0
LV;Barite;0;NULL;NULL;0.001;0
LV;"Borate minerals";0;NULL;NULL;0.001;0
LV;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
LV;"Graphite, natural";0;NULL;NULL;0.001;0
LV;"Iron ore for pigments";0;NULL;NULL;0.001;0
LV;Magnesite;0;NULL;NULL;0.001;0
LV;Mica;0;NULL;NULL;0.001;0
LV;"Ochre and pigment earths";0;NULL;NULL;0.001;0
LV;"Pegmatite sand";0;NULL;NULL;0.001;0
LV;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
LV;Potash;0;NULL;NULL;0.001;K2O
LV;"Qartz and quartzite";0;NULL;NULL;0.001;0
LV;"Strontium minerals";0;NULL;NULL;0.001;0
LV;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
LV;"Sulphur from pyrites";0;NULL;NULL;0.001;0
LV;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
LV;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
LV;"Talcous slate";0;NULL;NULL;0.001;0
LV;Asbestos;0;NULL;NULL;0.001;fibre
LV;Gluesand;0;NULL;NULL;0.001;0
LV;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
LV;Perlite;0;NULL;NULL;0.001;0
LV;"Marble, travertines etc.";0;NULL;NULL;0.001;0
LV;"Turfaceous rock";0;NULL;NULL;0.001;0
LV;Asphalt;0;NULL;NULL;0.001;0
LV;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
LV;Loam;0;NULL;NULL;0.001;0
LV;Lavasand;0;NULL;NULL;0.001;0
LV;"Sand and gravel";0.001;1;NULL;0.001;0
IR;"Construction Minerals nec";0.001;1;NULL;0.001;0
LY;Diatomite;0;NULL;NULL;0.001;0
LY;Cadmium;0;NULL;NULL;0.001;0
LY;Cobalt;0;NULL;NULL;0.001;0
LY;Germanium;0;NULL;NULL;0.001;0
LY;Strontium;0;NULL;NULL;0.001;0
LY;"Ball clay";0;NULL;NULL;0.001;0
LY;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
LY;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
LY;"Fuller's earth";0;NULL;NULL;0.001;0
LY;Kaolin;0;NULL;NULL;0.001;0
LY;"Potter clay";0;NULL;NULL;0.001;0
LY;"Special clay";0;NULL;NULL;0.001;0
LY;"Slate clay";0;NULL;NULL;0.001;0
LY;"Industrial sand";0;NULL;NULL;0.001;0
LY;"Sillica sand (quartzsand)";0;NULL;NULL;0.001;0
LY;"Siliceous earth";0;NULL;NULL;0.001;0
LY;Calcite;0;NULL;NULL;0.001;0
LY;Chalk;0;NULL;NULL;0.001;0
LY;"Chert and flint";0;NULL;NULL;0.001;0
LY;Dolomite;0;NULL;NULL;0.001;0
LY;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
LY;Limestone;0;NULL;NULL;0.001;0
LY;Sandstone;0;NULL;NULL;0.001;0
LY;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
LY;"Crushed stone";0;NULL;NULL;0.001;0
LY;"Peat for agricultural use";0;NULL;NULL;0.001;0
LY;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
LY;Amber;0;NULL;NULL;0.001;0
LY;Barite;0;NULL;NULL;0.001;0
LY;"Borate minerals";0;NULL;NULL;0.001;0
LY;Feldspar;0;NULL;NULL;0.001;0
LY;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
LY;"Graphite, natural";0;NULL;NULL;0.001;0
LY;"Iron ore for pigments";0;NULL;NULL;0.001;0
LY;Magnesite;0;NULL;NULL;0.001;0
LY;Mica;0;NULL;NULL;0.001;0
LY;"Ochre and pigment earths";0;NULL;NULL;0.001;0
LY;"Pegmatite sand";0;NULL;NULL;0.001;0
LY;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
LY;Potash;0;NULL;NULL;0.001;"K2O; BGS reports for some countries K2O content in 'potassic salts', 'nitrate', or 'chloride'"
LY;"Qartz and quartzite";0;NULL;NULL;0.001;0
LY;"Strontium minerals";0;NULL;NULL;0.001;0
LY;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
LY;"Sulphur from pyrites";0;NULL;NULL;0.001;0
LY;"Sulphur as a by-product of natural gas etc.";0.001;1;NULL;0.001;0
LY;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
LY;"Talcous slate";0;NULL;NULL;0.001;0
LY;Asbestos;0;NULL;NULL;0.001;"fibre; BGS reports sometimes chrysotile and Amphibole"
LY;Gluesand;0;NULL;NULL;0.001;0
LY;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
LY;Perlite;0;NULL;NULL;0.001;0
LY;Asphalt;1;1;NULL;1;0
LY;Loam;0;NULL;NULL;0.001;0
LY;Lavasand;0;NULL;NULL;0.001;0
LY;"Sand and gravel";0;NULL;NULL;0.001;0
IQ;"Construction Minerals nec";0.001;1;NULL;0.001;0
MA;"Iron ores";0.001;0.606;NULL;0.001;"National metal contents"
MA;Antimony;0.001;1;NULL;0.001;"By-product of lead ores"
MA;Diatomite;0;NULL;NULL;0.001;0
MA;Arsenic;0.001;NULL;NULL;0.001;0
MA;Cadmium;0;NULL;NULL;0.001;0
MA;Cobalt;0.001;1;NULL;0.001;"By-product of nickel ores"
MA;Copper;0.001;0.00905;NULL;0.110497237569061;"National metal contents "
MA;Germanium;0;NULL;NULL;0.001;0
MA;Gold;1e-06;4e-06;NULL;0.25;"Global average"
MA;Lead;0.001;0.05325;NULL;0.006437;"based on assumptions of lead/zinc coupled production"
MA;Manganeese;0.001;0.297;NULL;0.001;"National metal contents"
MA;Mercury;1e-06;0.0105;NULL;9.52380952380952e-05;"Global average"
MA;Nickel;0.001;0.0135;NULL;0.0740740740740741;"Regional average"
MA;Silver;1e-06;0.00031;NULL;0.0032258064516129;"National metal contents"
MA;Strontium;0;NULL;NULL;0.001;0
MA;Zinc;0.001;0.0483;NULL;0.007612;"based on assumptions of lead/zinc coupled production"
MA;"Ball clay";0;NULL;NULL;0.001;0
MA;"Bentonite, sepiolite and attapulgite";0.001;1;NULL;0.001;0
MA;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
MA;"Fuller's earth";0.001;1;NULL;0.001;0
MA;Barite;0.001;1;NULL;0.001;0
MA;"Borate minerals";0;NULL;NULL;0.001;0
MA;Feldspar;0.001;1;NULL;0.001;0
MA;Fluorspar;0.001;1;NULL;0.001;"intead of forming sand"
MA;Mica;0.001;1;NULL;0.001;0
MA;"Phosphate rock (natural phosphates)";0.001;1;NULL;0.001;P2O5
MA;Potash;0;NULL;NULL;0.001;"K2O; BGS reports for some countries K2O content in 'potassic salts', 'nitrate', or 'chloride'"
MA;"Qartz and quartzite";0;NULL;NULL;0.001;0
MA;"Strontium minerals";0.001;1;NULL;0.001;0
MA;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
MA;"Sulphur from pyrites";0;NULL;NULL;0.001;0
MA;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
MA;"Talc (steatite, soapstone, pyrophyllite)";0.001;1;NULL;0.001;0
MA;"Talcous slate";0;NULL;NULL;0.001;0
MA;"Gypsum and anhydrite";0.001;1;NULL;0.001;"Gypsum, crude"
MA;Perlite;0.001;NULL;NULL;0.001;0
MA;Asphalt;1;1;NULL;1;0
IO;"Construction Minerals nec";0.001;1;NULL;0.001;0
MD;Diatomite;0;NULL;NULL;0.001;0
MD;Cadmium;0;NULL;NULL;0.001;"Smelter production"
MD;Cobalt;0;NULL;NULL;0.001;Co
MD;Germanium;0;NULL;NULL;0.001;Ge
MD;Strontium;0;NULL;NULL;0.001;0
MD;"Ball clay";0;NULL;NULL;0.001;0
MD;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
MD;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
MD;"Fuller's earth";0;NULL;NULL;0.001;0
MD;Kaolin;0;NULL;NULL;0.001;0
MD;"Potter clay";0;NULL;NULL;0.001;0
MD;"Special clay";0;NULL;NULL;0.001;0
MD;"Slate clay";0;NULL;NULL;0.001;0
MD;"Industrial sand";0;NULL;NULL;0.001;0
MD;"Sillica sand (quartzsand)";0.001;1;NULL;0.001;0
MD;"Siliceous earth";0;NULL;NULL;0.001;0
MD;Calcite;0;NULL;NULL;0.001;0
MD;Chalk;0;NULL;NULL;0.001;0
MD;"Chert and flint";0;NULL;NULL;0.001;0
MD;Dolomite;0;NULL;NULL;0.001;0
MD;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;0.001;0
MD;Limestone;0;NULL;NULL;0.001;0
MD;Sandstone;0;NULL;NULL;0.001;0
MD;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
MD;"Crushed stone";0;NULL;NULL;0.001;0
MD;"Peat for agricultural use";0;NULL;NULL;0.001;0
MD;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
MD;Amber;0;NULL;NULL;0.001;0
MD;Barite;0;NULL;NULL;0.001;0
MD;"Borate minerals";0;NULL;NULL;0.001;0
MD;Feldspar;0;NULL;NULL;0.001;0
MD;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
MD;"Graphite, natural";0;NULL;NULL;0.001;0
MD;"Iron ore for pigments";0;NULL;NULL;0.001;0
MD;Magnesite;0;NULL;NULL;0.001;0
MD;Mica;0;NULL;NULL;0.001;0
MD;"Ochre and pigment earths";0;NULL;NULL;0.001;0
MD;"Pegmatite sand";0;NULL;NULL;0.001;0
MD;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
MD;Potash;0;NULL;NULL;0.001;K2O
MD;"Qartz and quartzite";0;NULL;NULL;0.001;0
MD;"Strontium minerals";0;NULL;NULL;0.001;0
MD;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
MD;"Sulphur from pyrites";0;NULL;NULL;0.001;0
MD;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
MD;"Talc (steatite, soapstone, pyrophyllite)";0;NULL;NULL;0.001;0
MD;"Talcous slate";0;NULL;NULL;0.001;0
MD;Asbestos;0;NULL;NULL;0.001;fibre
MD;Gluesand;0;NULL;NULL;0.001;0
MD;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
MD;Perlite;0;NULL;NULL;0.001;0
MD;"Marble, travertines etc.";0;NULL;NULL;0.001;0
MD;"Turfaceous rock";0;NULL;NULL;0.001;0
MD;Asphalt;0;NULL;NULL;0.001;0
MD;"Common clay, clay for bricks etc.";0;NULL;NULL;0.001;0
MD;Loam;0;NULL;NULL;0.001;0
MD;Lavasand;0;NULL;NULL;0.001;0
MD;"Sand and gravel";0.001;1;NULL;0.001;0
IN;"Construction Minerals nec";0.001;1;NULL;0.001;0
MG;"Iron ores";0;NULL;NULL;0.001;0
MG;Antimony;0;NULL;NULL;0.02;"World average content"
MG;"Bauxite (Aluminium)";0;NULL;NULL;0.001;0
MG;Arsenic;0;NULL;NULL;0.001;0
MG;Beryllium;0.001;1;NULL;0.001;"By-product of other ores"
MG;Bismuth;0;NULL;NULL;0.001;"By-product of other ores"
MG;Cadmium;0;NULL;NULL;0.001;"By-product of other ores"
MG;Chromium;0.001;0.367;NULL;0.001;"regional average"
MG;Cobalt;0.001;1;NULL;0.001;"By-product of other ores"
MG;Copper;0;NULL;NULL;0.001;"By-product of other ores"
MG;Germanium;0;NULL;NULL;0.001;"By-product of other ores"
MG;Gold;1e-06;4e-06;NULL;0.25;"Global average"
MG;Lead;0;NULL;NULL;0.001;"By-product of zinc extraction"
MG;Lithium;0;NULL;NULL;0.001;"BGS reports lithium minerals as amblygonite, lepidolite, petalite, and spodumene"
MG;Magnesium;0;NULL;NULL;0.001;0
MG;Manganeese;0;NULL;NULL;0.001;0
MG;Mercury;0;NULL;NULL;1e-06;"By-product of other ores"
MG;Molybdenum;0;NULL;NULL;0.001;"By-product of other ores"
MG;Nickel;0.001;1;NULL;0.001;"By-product of other ores"
MG;"Niobium + Tantalum";0.001;1;NULL;0.001;"By-product of other ores"
MG;"Platinum-group (PGM)";0;NULL;NULL;1e-06;"By-products of other ores (Copper and Nickel)"
MG;"Rare Earths Metals";0.001;NULL;NULL;0.001;"contained in monazite, bastnaesite, xenotime, etc"
MG;Selenium;0;NULL;NULL;0.001;"By-product of other ores"
MG;Silver;0;NULL;NULL;0.00333333333333333;"By-products of other ores"
MG;Strontium;0;NULL;NULL;0.001;0
MG;Tellurium;0;NULL;NULL;0.001;0
MG;Tin;0;NULL;NULL;0.001;0
MG;"Titanium (incl/ Ilmenite and Rutile)";0.001;NULL;NULL;0.001;"By-product of other ores"
MG;Tungsten;0;NULL;NULL;0.227272727272727;0
MG;Uranium;0;NULL;NULL;0.001;0
MG;Vanadium;0;NULL;NULL;0.001;"By-product of other ores"
MG;Zinc;0;NULL;NULL;0.0065;"World average grade"
MG;"Zirconium and Hafnium";0.001;NULL;NULL;0.001;"By-product of other ores"
MG;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0.001;NULL;NULL;0.001;0
MG;Kaolin;0.001;1;NULL;0.001;0
MG;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";1;1;NULL;1;0
MG;Feldspar;1;1;NULL;1;0
MG;"Graphite, natural";0.001;1;NULL;0.001;0
MG;"Iron ore for pigments";0;NULL;NULL;0.001;0
MG;Magnesite;0;NULL;NULL;0.001;0
MG;Mica;0.001;1;NULL;0.001;0
MG;"Strontium minerals";0;NULL;NULL;0.001;0
MG;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
MG;"Marble, travertines etc.";0;NULL;NULL;1;0
IL;"Construction Minerals nec";0.001;1;NULL;0.001;0
MK;"Iron ores";0.001;NULL;NULL;0.001;0
MK;Diatomite;0.001;NULL;NULL;0.001;0
MK;Cadmium;0.001;1;NULL;0.001;"By-product of other ores"
MK;Chromium;0.001;NULL;NULL;0.001;"World average concentration"
MK;Cobalt;0;NULL;NULL;0.001;0
MK;Copper;0.001;0.0023;NULL;0.434782608695652;"0"
MK;Germanium;0;NULL;NULL;0.001;0
MK;Gold;1e-06;6e-06;NULL;0.166666666666667;"0"
MK;Lead;0.001;0.036;NULL;0.008522;"based on assumptions of lead/zinc coupled production"
MK;Nickel;0.001;0.012;NULL;0.0833333333333333;"0"
MK;Silver;1e-06;3.5e-05;NULL;0.0285714285714286;"0"
MK;Strontium;0;NULL;NULL;0.001;0
MK;Zinc;0.001;0.05;NULL;0.010078;"based on assumptions of lead/zinc coupled production"
MK;"Bentonite, sepiolite and attapulgite";0.001;1;NULL;0.001;0
MK;"Special clay";0;NULL;NULL;1;0
MK;"Industrial sand";0;NULL;NULL;1;0
MK;Calcite;0;NULL;NULL;0.23;0
MK;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0.001;NULL;NULL;0.001;0
MK;Feldspar;0.001;1;NULL;0.001;0
MK;Fluorspar;0;NULL;NULL;0.001;"intead of forming sand"
MK;"Graphite, natural";0;NULL;NULL;0.001;0
MK;"Iron ore for pigments";0;NULL;NULL;0.001;0
MK;Magnesite;0;NULL;NULL;0.001;0
MK;Mica;0;NULL;NULL;0.001;0
MK;"Ochre and pigment earths";0;NULL;NULL;0.001;0
MK;"Pegmatite sand";0;NULL;NULL;0.001;0
MK;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;P2O5
MK;Potash;0;NULL;NULL;0.001;"K2O; BGS reports for some countries K2O content in 'potassic salts', 'nitrate', or 'chloride'"
MK;"Qartz and quartzite";0;NULL;NULL;0.001;0
MK;"Strontium minerals";0;NULL;NULL;0.001;0
MK;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
MK;"Sulphur from pyrites";0;NULL;NULL;0.001;0
MK;"Sulphur as a by-product of natural gas etc.";0.001;1;NULL;0.001;0
MK;"Talc (steatite, soapstone, pyrophyllite)";0.001;1;NULL;0.001;0
MK;"Talcous slate";0;NULL;NULL;0.001;0
MK;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
MK;"Common clay, clay for bricks etc.";0;NULL;NULL;1;0
MK;"Sand and gravel";0.001;1;NULL;0.001;0
IE;"Construction Minerals nec";0.001;1;NULL;0.001;0
ML;Cadmium;0;NULL;NULL;0.001;0
ML;Cobalt;0;NULL;NULL;0.001;0
ML;Germanium;0;NULL;NULL;0.001;0
ML;Gold;1e-06;4e-06;NULL;0.25;"Global average"
ML;Silver;0.001;0.0003;NULL;0.001;"Global average"
ML;Strontium;0;NULL;NULL;0.001;0
ML;"Phosphate rock (natural phosphates)";0.001;1;NULL;0.001;0
ML;"Strontium minerals";0;NULL;NULL;0.001;0
ML;"Gypsum and anhydrite";1;1;NULL;1;"Gypsum, crude"
ML;"Marble, travertines etc.";0;NULL;NULL;1;0
ID;"Construction Minerals nec";0.001;1;NULL;0.001;0
MM;Antimony;0.001;0.05;NULL;0.02;"Global average"
MM;Cadmium;0;NULL;NULL;0.001;0
MM;Chromium;0.001;0.373;NULL;0.001;"Global metal contents "
MM;Cobalt;0;NULL;NULL;0.001;0
MM;Copper;0.001;0.0052;NULL;0.192307692307692;"Regional average"
MM;Germanium;0;NULL;NULL;0.001;0
MM;Gold;1e-06;1e-05;NULL;0.1;"Global average data, upper concentration in middle range of Au ores "
MM;Lead;0.001;0.05325;NULL;0.016142;"based on assumptions of lead/zinc coupled production"
MM;Manganeese;0.001;0.4;NULL;0.001;0
MM;Nickel;0.001;0.03;NULL;0.0333333333333333;"Global average, upper concentration in middle range of Ni ores "
MM;Silver;1e-06;0.0003;NULL;0.00333333333333333;"Global average"
MM;Strontium;0;NULL;NULL;0.001;0
MM;Tin;0.001;0.015;NULL;0.0666666666666667;"Global average"
MM;Tungsten;0.001;0.00515;NULL;0.194174757281553;"Global average"
MM;Zinc;0.001;0.0483;NULL;0.01909;"based on assumptions of lead/zinc coupled production"
MM;"Ball clay";0;NULL;NULL;0.001;0
MM;"Bentonite, sepiolite and attapulgite";0.001;1;NULL;0.001;0
MM;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";1;1;NULL;1;0
MM;Dolomite;0.001;1;NULL;0.001;0
MM;Limestone;1;1;NULL;1;"Limestone flux and calcareous stone"
MM;"Crushed stone";1;1;NULL;1;0
MM;Barite;0.001;1;NULL;0.001;0
MM;Feldspar;0.001;1;NULL;0.001;0
MM;"Graphite, natural";0.001;NULL;NULL;0.001;0
MM;"Iron ore for pigments";0.001;1;NULL;0.001;0
MM;"Strontium minerals";0;NULL;NULL;0.001;0
MM;"Talc (steatite, soapstone, pyrophyllite)";0.001;NULL;NULL;0.001;0
MM;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
HU;"Construction Minerals nec";0.001;1;NULL;0.001;0
MN;"Iron ores";0.001;0.53;NULL;0.001;"National metal contents"
MN;Diatomite;0;NULL;NULL;0.001;0
MN;Cadmium;0;NULL;NULL;0.001;0
MN;Cobalt;0;NULL;NULL;0.001;0
MN;Copper;0.001;0.00552;NULL;0.181159420289855;"National metal contents "
MN;Germanium;0;NULL;NULL;0.001;0
MN;Gold;1e-06;1e-05;NULL;0.1;"Global average data, upper concentration in middle range of Au ores "
MN;Lead;0;0.0245;NULL;0;"based on assumptions of lead/zinc coupled production"
MN;Molybdenum;0.001;0.0005;NULL;2;"National metal contents "
MN;Silver;1e-06;0.0003;NULL;0.00333333333333333;"Global average"
MN;Strontium;0;NULL;NULL;0.001;0
MN;Tin;0.001;0.015;NULL;0.0666666666666667;"Global average"
MN;"Titanium (incl/ Ilmenite and Rutile)";0;NULL;NULL;0.001;0
MN;Tungsten;0.001;0.00515;NULL;0.194174757281553;"Global average"
MN;Uranium;0;NULL;NULL;500;"based on global metal contents in crude U ores (0,2 %)"
MN;Zinc;0.001;0.0483;NULL;0.020703933747412;"Global average"
MN;"Ball clay";0;NULL;NULL;0.001;0
MN;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
